step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
695,CASH_IN,220060.91,C1573243819,1525491.19,1745552.09,C1585119297,19404563.83,19184502.92,0,0
183,CASH_IN,132380.79,C1170119704,153.0,132533.79,C862036584,281462.99,149082.21,0,0
354,CASH_IN,111784.23,C1892106708,1677284.96,1789069.19,C1443342768,1181905.47,1070121.24,0,0
255,CASH_IN,180912.73,C1359048213,16379763.78,16560676.52,C571195364,1274557.41,1093644.68,0,0
129,TRANSFER,378259.85,C1414374354,0.0,0.0,C285805477,576750.95,955010.8,0,0
305,CASH_OUT,137770.27,C62747633,4541.0,0.0,C2471778,10132630.65,10270400.92,0,0
160,CASH_OUT,26196.7,C2061475260,0.0,0.0,C1632082608,255390.33,281587.03,0,0
47,PAYMENT,7094.38,C600757795,10529.0,3434.62,M1587633232,0.0,0.0,0,0
278,CASH_OUT,52652.77,C1968955984,0.0,0.0,C1969654895,3714166.6,3955481.25,0,0
231,CASH_OUT,96265.64,C890826006,0.0,0.0,C430988009,122489.13,218754.77,0,0
11,PAYMENT,6656.83,C363235140,0.0,0.0,M1585878675,0.0,0.0,0,0
161,PAYMENT,4204.81,C1758066886,11275.0,7070.19,M1099701918,0.0,0.0,0,0
43,CASH_IN,1238.13,C959213142,2729249.55,2730487.68,C1518676085,2041781.78,2040543.65,0,0
13,TRANSFER,1010771.62,C654833021,0.0,0.0,C168639687,1799835.68,2810607.29,0,0
19,TRANSFER,90680.78,C934827874,0.0,0.0,C898953436,301493.0,539929.48,0,0
382,PAYMENT,54698.66,C42334665,0.0,0.0,M2060364193,0.0,0.0,0,0
349,CASH_OUT,151481.2,C1435725045,0.0,0.0,C133846024,3457681.49,3609162.7,0,0
254,CASH_IN,54098.13,C302262413,5522.0,59620.13,C690251976,166942.91,112844.78,0,0
262,PAYMENT,7795.01,C1779008379,334.0,0.0,M724004006,0.0,0.0,0,0
178,CASH_OUT,369009.02,C287325821,5002.0,0.0,C1717989753,149647.67,518656.69,0,0
203,CASH_IN,194043.41,C948928094,16091505.69,16285549.09,C527425819,237435.01,43391.6,0,0
21,PAYMENT,22812.32,C718067719,2546.0,0.0,M1841257786,0.0,0.0,0,0
372,PAYMENT,2912.04,C569575667,2026.0,0.0,M583969422,0.0,0.0,0,0
17,TRANSFER,528468.22,C323926073,21362.0,0.0,C675520606,279523.42,1263874.55,0,0
35,CASH_IN,114427.87,C1583348017,3010845.84,3125273.72,C1508918136,229358.58,114930.71,0,0
307,CASH_OUT,29244.17,C1408483718,390648.26,361404.09,C967984256,0.0,29244.17,0,0
255,CASH_OUT,39318.79,C1578368338,0.0,0.0,C732855022,4219070.69,4763642.42,0,0
404,CASH_IN,299227.0,C1613448954,4126504.22,4425731.22,C1064391718,1358245.58,1207617.67,0,0
177,CASH_OUT,378879.5,C43738486,34368.32,0.0,C1398085401,1550207.07,1929086.57,0,0
492,PAYMENT,4702.78,C537218130,0.0,0.0,M1768569751,0.0,0.0,0,0
305,CASH_IN,95791.6,C301657883,58746.0,154537.6,C680193376,370096.53,274304.93,0,0
8,PAYMENT,1698.56,C1923945474,20643.0,18944.44,M1645929191,0.0,0.0,0,0
234,PAYMENT,837.83,C1217655299,0.0,0.0,M914160652,0.0,0.0,0,0
153,PAYMENT,3129.41,C207807384,21521.0,18391.59,M1639244658,0.0,0.0,0,0
361,CASH_OUT,101635.83,C2081821194,0.0,0.0,C146976104,289483.73,391119.56,0,0
41,CASH_IN,28314.77,C2103383420,1977486.12,2005800.89,C328727791,399303.38,370988.61,0,0
131,CASH_OUT,185283.37,C2100582672,20329.0,0.0,C1278396690,0.0,185283.37,0,0
349,CASH_OUT,287924.88,C1469472348,161284.63,0.0,C1450171037,1205405.94,1493330.82,0,0
209,PAYMENT,14508.13,C1109870026,57592.42,43084.29,M1946794286,0.0,0.0,0,0
426,PAYMENT,11397.85,C350173840,245888.29,234490.44,M1788657463,0.0,0.0,0,0
211,CASH_OUT,23690.52,C1477103209,11920.0,0.0,C994174507,0.0,112165.02,0,0
40,CASH_OUT,64788.58,C275338890,0.0,0.0,C717821178,4221449.49,4286238.07,0,0
588,CASH_OUT,95014.94,C606553626,0.0,0.0,C921915688,1234978.84,1329993.77,0,0
206,CASH_IN,373372.25,C1572106162,11105467.24,11478839.49,C781163833,3890610.93,3517238.68,0,0
369,PAYMENT,16722.42,C1129173148,45289.0,28566.58,M821998110,0.0,0.0,0,0
400,CASH_OUT,397177.2,C2022065013,1.0,0.0,C1410930264,829815.73,1226992.93,0,0
204,CASH_OUT,108339.72,C322377729,0.0,0.0,C1323440173,262021.73,370361.46,0,0
206,PAYMENT,17026.71,C124064459,11547.0,0.0,M861436163,0.0,0.0,0,0
348,CASH_OUT,280961.92,C127221379,11059.0,0.0,C1362560184,0.0,280961.92,0,0
348,PAYMENT,914.21,C188929694,133505.62,132591.42,M861221901,0.0,0.0,0,0
167,PAYMENT,2604.73,C2056810889,539528.0,536923.27,M1532166026,0.0,0.0,0,0
278,CASH_OUT,129991.72,C737222042,414.0,0.0,C207800928,549818.74,679810.46,0,0
260,CASH_OUT,177472.67,C1398153983,685912.0,508439.33,C870136023,0.0,177472.67,0,0
328,CASH_OUT,253777.44,C1765619704,7006.0,0.0,C727263288,0.0,253777.44,0,0
40,PAYMENT,8774.92,C36695991,787.0,0.0,M1229625026,0.0,0.0,0,0
204,CASH_OUT,592077.19,C463751369,0.0,0.0,C500674879,1754282.42,2346359.61,0,0
20,CASH_OUT,3834.08,C182411150,2065.0,0.0,C1190757314,1066630.45,1070464.53,0,0
184,CASH_IN,116044.07,C30558166,2764298.09,2880342.16,C940838020,149080.11,33036.03,0,0
40,CASH_OUT,301774.41,C1233919490,316598.0,14823.59,C1863424165,309936.79,611711.2,0,0
21,PAYMENT,3826.95,C1009629446,34.0,0.0,M1329966817,0.0,0.0,0,0
22,TRANSFER,9946.38,C1908764571,42361.0,32414.62,C473962940,0.0,9946.38,0,0
284,CASH_OUT,324610.35,C1203419499,0.0,0.0,C995734710,1823305.66,2147916.01,0,0
18,PAYMENT,2240.56,C1219475771,0.0,0.0,M160659786,0.0,0.0,0,0
15,CASH_OUT,417852.03,C1710642715,748246.1,330394.07,C1399320574,2142080.17,2559932.2,0,0
275,CASH_OUT,90717.26,C93613772,10614.0,0.0,C1091698677,199245.38,289962.64,0,0
346,CASH_OUT,62024.69,C1602638998,0.0,0.0,C2023992384,186131.3,248155.99,0,0
688,TRANSFER,150079.88,C589859751,0.0,0.0,C1198643802,530665.66,680745.54,0,0
211,TRANSFER,15567.61,C1036842867,0.0,0.0,C1883147878,265963.72,281531.33,0,0
328,CASH_IN,188012.12,C1370506679,9379.0,197391.12,C40897069,0.0,0.0,0,0
309,PAYMENT,31771.56,C131575213,260.0,0.0,M1513174560,0.0,0.0,0,0
130,CASH_OUT,128031.02,C272509015,0.0,0.0,C209908449,1027189.89,1155220.92,0,0
131,CASH_OUT,24806.42,C926302532,51064.0,26257.58,C822475069,0.0,24806.42,0,0
329,PAYMENT,20611.58,C1372348779,88541.62,67930.04,M1485041016,0.0,0.0,0,0
309,TRANSFER,218412.2,C2144756644,235066.0,16653.8,C446364330,48816.3,267228.49,0,0
25,CASH_IN,35808.91,C54685344,2284571.45,2320380.36,C228420694,1096731.02,1060922.11,0,0
350,PAYMENT,18508.47,C665472438,0.0,0.0,M1392076954,0.0,0.0,0,0
355,CASH_IN,195402.11,C1479518245,4782251.05,4977653.16,C1529233820,881115.37,685713.27,0,0
328,CASH_IN,219228.12,C253312869,5923546.51,6142774.63,C1385902563,298533.83,79305.71,0,0
307,PAYMENT,1063.43,C374553934,131475.85,130412.42,M819432674,0.0,0.0,0,0
375,PAYMENT,3446.89,C483168947,0.0,0.0,M341372009,0.0,0.0,0,0
252,PAYMENT,45643.05,C1724179573,33893.0,0.0,M2049447909,0.0,0.0,0,0
694,CASH_OUT,113251.38,C1949913354,0.0,0.0,C442267139,605218.39,718469.77,0,0
331,CASH_OUT,9356.56,C1243001025,0.0,0.0,C1011464874,2365596.97,2396000.79,0,0
617,CASH_OUT,85431.99,C1896649986,60080.0,0.0,C2066225446,9226.8,94658.78,0,0
230,CASH_OUT,215432.68,C702596551,15486.0,0.0,C1787200320,2196981.73,2412414.41,0,0
330,CASH_OUT,268195.65,C2129558772,16243.0,0.0,C1583556405,235208.25,428103.57,0,0
236,PAYMENT,3832.35,C1738764493,0.0,0.0,M1624898692,0.0,0.0,0,0
253,CASH_OUT,398667.55,C1744285086,19163.0,0.0,C1482110010,0.0,398667.55,0,0
351,TRANSFER,656737.49,C152443795,101712.0,0.0,C505678044,470156.89,1126894.37,0,0
44,CASH_OUT,80037.77,C1899537568,100646.0,20608.23,C514530046,136843.52,216881.28,0,0
347,PAYMENT,22188.59,C945583974,0.0,0.0,M579894806,0.0,0.0,0,0
251,CASH_IN,139670.67,C1360620537,18487156.27,18626826.95,C1426455765,1133099.2,993428.53,0,0
15,PAYMENT,11650.48,C368715688,816820.57,805170.09,M1899361665,0.0,0.0,0,0
186,CASH_OUT,251722.43,C206157021,0.0,0.0,C658664214,452954.54,704676.97,0,0
376,PAYMENT,17178.05,C131021163,32018.0,14839.95,M514274232,0.0,0.0,0,0
325,CASH_OUT,380269.54,C996177857,5003.45,0.0,C2135744725,2322500.53,2702770.06,0,0
280,PAYMENT,12200.88,C938381024,0.0,0.0,M1244760606,0.0,0.0,0,0
163,CASH_OUT,282505.28,C1746197681,0.0,0.0,C1891117386,2274461.71,2556966.98,0,0
212,CASH_OUT,327317.9,C1236548866,79787.0,0.0,C1723355644,0.0,327317.9,0,0
211,PAYMENT,33177.72,C613053777,0.0,0.0,M431721415,0.0,0.0,0,0
142,TRANSFER,117863.07,C1533572865,0.0,0.0,C84790746,278199.5,396062.57,0,0
1,PAYMENT,12621.09,C707635461,112421.0,99799.91,M619929778,0.0,0.0,0,0
132,CASH_IN,257465.93,C237229452,2253371.81,2510837.74,C1322141380,1659547.86,1536657.41,0,0
43,CASH_IN,66654.96,C1263730475,106048.0,172702.96,C1837820275,3074068.59,3007413.62,0,0
372,CASH_OUT,72127.73,C833180535,16583.0,0.0,C2037390400,391238.06,463365.79,0,0
256,PAYMENT,3202.69,C576346051,2039.0,0.0,M2121008795,0.0,0.0,0,0
356,CASH_OUT,43818.4,C1658396679,0.0,0.0,C1858886163,342015.74,385834.14,0,0
308,CASH_IN,100180.14,C847792264,10998999.47,11099179.61,C981940685,1884501.07,1784320.93,0,0
331,CASH_IN,101387.94,C451283253,497396.62,598784.56,C387464914,349720.77,248332.83,0,0
43,PAYMENT,11988.35,C1675980808,2582.0,0.0,M1643477845,0.0,0.0,0,0
331,CASH_OUT,119762.39,C873226403,0.0,0.0,C1274400920,880576.8,1000339.19,0,0
690,PAYMENT,5832.55,C2050361538,0.0,0.0,M800503302,0.0,0.0,0,0
298,CASH_OUT,73777.99,C647364626,389.0,0.0,C128807518,616911.9,690689.89,0,0
161,CASH_IN,192864.32,C1351396164,151.0,193015.32,C1216562931,1263330.72,1070466.4,0,0
251,CASH_IN,129833.62,C190229630,6009655.85,6139489.47,C57244189,16262308.68,16132475.06,0,0
43,PAYMENT,637.72,C296530309,0.0,0.0,M107470477,0.0,0.0,0,0
308,CASH_OUT,194351.6,C1725169197,382697.19,188345.59,C70771157,1557471.58,1751823.18,0,0
160,CASH_OUT,112832.44,C1218169727,11252.0,0.0,C1527688593,0.0,112832.44,0,0
226,TRANSFER,213827.85,C1955645467,0.0,0.0,C1873831225,5279571.56,5493399.4,0,0
39,CASH_OUT,187379.43,C915138756,122099.0,0.0,C1312575664,0.0,187379.43,0,0
281,PAYMENT,491.07,C122875430,96745.96,96254.9,M257296114,0.0,0.0,0,0
276,PAYMENT,2124.13,C1483378430,1753.0,0.0,M1336580511,0.0,0.0,0,0
187,TRANSFER,24750.06,C684210759,0.0,0.0,C1345585961,4474140.22,4498890.28,0,0
191,PAYMENT,1152.83,C801532836,115.0,0.0,M195235149,0.0,0.0,0,0
235,CASH_OUT,199250.7,C1276508587,382957.0,183706.3,C2066361217,0.0,199250.7,0,0
347,CASH_OUT,208474.55,C1508018897,0.0,0.0,C1736708684,291397.13,499871.68,0,0
297,CASH_OUT,261708.79,C1969737263,52073.0,0.0,C1520323445,0.0,261708.79,0,0
44,PAYMENT,9676.89,C1017301611,0.0,0.0,M1738782911,0.0,0.0,0,0
346,PAYMENT,14715.91,C500275878,0.0,0.0,M770686714,0.0,0.0,0,0
375,CASH_IN,54725.91,C1273025582,3872142.5,3926868.41,C602091103,4000959.36,3946233.45,0,0
226,CASH_OUT,91463.16,C932769484,21836.0,0.0,C1715456280,590092.17,681555.33,0,0
229,CASH_OUT,60031.89,C974757160,0.0,0.0,C691079126,122048.8,182080.69,0,0
355,CASH_OUT,70548.83,C1128892140,11524.0,0.0,C103263475,1250225.23,1320774.06,0,0
372,TRANSFER,648940.89,C628050629,0.0,0.0,C861338757,8228391.23,8877332.12,0,0
250,TRANSFER,543223.6,C94874453,0.0,0.0,C336333639,2647385.39,3190608.99,0,0
403,PAYMENT,6472.78,C811520697,0.0,0.0,M805705397,0.0,0.0,0,0
379,PAYMENT,15530.34,C453512839,47630.0,32099.66,M548735435,0.0,0.0,0,0
264,CASH_IN,140104.72,C1227839637,2386992.72,2527097.44,C1763223963,2049995.74,1909891.02,0,0
227,CASH_IN,293775.52,C47387831,39814.0,333589.52,C443534707,133264.8,0.0,0,0
19,CASH_OUT,222467.22,C176239117,0.0,0.0,C816392156,272644.47,508136.82,0,0
209,PAYMENT,1688.16,C1524900177,11632.5,9944.34,M815424414,0.0,0.0,0,0
182,PAYMENT,1382.95,C1067961983,0.0,0.0,M929155646,0.0,0.0,0,0
382,PAYMENT,9732.17,C1672993712,5076.0,0.0,M159767947,0.0,0.0,0,0
181,CASH_IN,76303.68,C1999943250,64012.0,140315.68,C850610875,3808738.2,3732434.52,0,0
187,CASH_OUT,147576.09,C1145501712,1074.0,0.0,C6839448,71808.95,219385.04,0,0
379,CASH_IN,176926.93,C177428135,3094312.04,3271238.98,C45953425,7623612.82,7446685.88,0,0
178,CASH_OUT,189938.02,C320797304,101549.0,0.0,C417946059,275286.12,465224.15,0,0
249,PAYMENT,8007.26,C2091492080,309715.06,301707.8,M1673323227,0.0,0.0,0,0
21,PAYMENT,10471.73,C339636006,11415.0,943.27,M1527164397,0.0,0.0,0,0
210,PAYMENT,8091.23,C188179422,149628.0,141536.77,M979447247,0.0,0.0,0,0
394,PAYMENT,36203.99,C1096524544,52705.0,16501.01,M1136046667,0.0,0.0,0,0
208,PAYMENT,5317.27,C1794768840,0.0,0.0,M221779342,0.0,0.0,0,0
45,PAYMENT,6905.42,C1137746555,83275.0,76369.58,M1588641448,0.0,0.0,0,0
612,CASH_OUT,130145.54,C838763339,471818.32,341672.77,C574885261,802256.31,932401.85,0,0
206,PAYMENT,693.5,C1708824859,756.0,62.5,M723457047,0.0,0.0,0,0
228,CASH_IN,100000.0,C1773234267,27464473.44,27564473.44,C1894274364,846609.84,746609.84,0,0
371,PAYMENT,8641.0,C1631992999,0.0,0.0,M1836705438,0.0,0.0,0,0
594,CASH_OUT,123487.07,C1604594502,0.0,0.0,C1066280041,7940916.24,8064403.31,0,0
20,PAYMENT,12478.83,C871548695,0.0,0.0,M1166239256,0.0,0.0,0,0
356,PAYMENT,4835.65,C1143067334,0.0,0.0,M1697543511,0.0,0.0,0,0
205,CASH_OUT,164433.99,C349431219,858.0,0.0,C279960547,816056.18,980490.17,0,0
352,TRANSFER,77854.63,C1107767713,6304.0,0.0,C659527623,686860.73,764715.36,0,0
142,PAYMENT,20708.08,C742029692,104357.0,83648.92,M262287012,0.0,0.0,0,0
253,CASH_OUT,107837.72,C1905824093,149665.0,41827.28,C1140000555,378513.49,486351.22,0,0
594,PAYMENT,6576.17,C1947310732,0.0,0.0,M704342187,0.0,0.0,0,0
183,CASH_OUT,26429.9,C1662629835,99202.0,72772.1,C762314556,0.0,26429.9,0,0
96,PAYMENT,19905.66,C2056167814,6353.0,0.0,M1861281828,0.0,0.0,0,0
376,PAYMENT,21041.05,C1608302247,0.0,0.0,M1939419666,0.0,0.0,0,0
212,PAYMENT,1928.54,C1569926377,20407.0,18478.46,M748913614,0.0,0.0,0,0
162,PAYMENT,40751.1,C164224698,305.0,0.0,M135666902,0.0,0.0,0,0
164,CASH_IN,261888.02,C1674627234,6683582.62,6945470.64,C1369812038,1679945.82,1418057.8,0,0
15,CASH_OUT,69200.35,C797265133,10573.0,0.0,C1756449588,0.0,69200.35,0,0
143,PAYMENT,10098.59,C1213801439,300.0,0.0,M1526914580,0.0,0.0,0,0
96,CASH_OUT,269762.46,C1319504552,0.0,0.0,C827623917,15138815.71,15408578.17,0,0
186,CASH_IN,93027.12,C1437743050,1096698.56,1189725.69,C721412551,820111.49,727084.37,0,0
299,PAYMENT,17991.85,C927958641,190563.08,172571.23,M1078157496,0.0,0.0,0,0
18,CASH_OUT,130440.96,C1793395418,0.0,0.0,C476402209,257797.12,514632.66,0,0
345,PAYMENT,10363.08,C1135685423,2385.0,0.0,M612454673,0.0,0.0,0,0
35,CASH_IN,386.31,C689364357,1659452.3,1659838.61,C1076514705,190211.05,189824.74,0,0
371,PAYMENT,12752.2,C1748291041,0.0,0.0,M1342269043,0.0,0.0,0,0
305,CASH_IN,308160.27,C1752067586,68396.0,376556.27,C1811829959,0.0,0.0,0,0
404,PAYMENT,2792.21,C968947605,145234.0,142441.79,M1379756859,0.0,0.0,0,0
265,CASH_OUT,64772.3,C1275076823,99604.4,34832.09,C1604900661,145538.49,210310.79,0,0
44,PAYMENT,19285.44,C1403130286,0.0,0.0,M570647427,0.0,0.0,0,0
355,CASH_IN,133967.01,C806687641,30410.0,164377.01,C13118630,1842342.47,1708375.46,0,0
37,CASH_IN,120278.83,C1219414462,5241.0,125519.83,C1567612417,31243.89,0.0,0,0
522,CASH_IN,249827.4,C568754973,107406.0,357233.4,C367906450,2238838.57,1989011.17,0,0
347,PAYMENT,69334.25,C424749120,5281.0,0.0,M1628363188,0.0,0.0,0,0
94,CASH_IN,252321.54,C1211592957,4055850.66,4308172.2,C1405220014,758983.85,506662.31,0,0
182,CASH_IN,42413.77,C837208444,11331.0,53744.77,C787094725,1375140.95,1332727.18,0,0
548,TRANSFER,1353.35,C1696290625,680.0,0.0,C1086664679,2017930.05,2019283.4,0,0
186,CASH_IN,136998.88,C2107776423,20757.0,157755.88,C477742519,188733.32,51734.45,0,0
157,CASH_IN,348049.36,C1518909612,4714.0,352763.36,C1771792454,5903332.4,5555283.04,0,0
352,CASH_IN,41411.09,C1178302492,7183721.0,7225132.09,C573294755,170301.88,128890.79,0,0
134,PAYMENT,27342.42,C1050392333,149327.4,121984.98,M341923582,0.0,0.0,0,0
405,TRANSFER,227057.32,C282216033,0.0,0.0,C1334736968,9528006.45,9755063.77,0,0
188,CASH_OUT,118681.52,C1785074907,44658.43,0.0,C238852126,2961535.46,3080216.99,0,0
250,CASH_OUT,259687.23,C468637344,68329.0,0.0,C1498985428,47624.0,607712.6,0,0
253,CASH_IN,145022.32,C1492226572,60094.93,205117.26,C5597330,441454.26,296431.93,0,0
40,PAYMENT,4698.86,C1899625587,0.0,0.0,M451087654,0.0,0.0,0,0
134,PAYMENT,5982.48,C1386842218,0.0,0.0,M51953017,0.0,0.0,0,0
137,PAYMENT,3212.05,C1582906413,1063.0,0.0,M1946061034,0.0,0.0,0,0
383,CASH_OUT,24498.34,C824054964,19148.0,0.0,C1603941570,215791.07,240289.42,0,0
161,CASH_OUT,158074.16,C1834999054,0.0,0.0,C1248122126,524592.92,682667.08,0,0
322,CASH_OUT,410650.9,C2022812387,294.0,0.0,C2054445675,228131.37,638782.27,0,0
406,CASH_IN,212169.14,C1475821579,5055052.14,5267221.27,C693479739,6256406.9,6044237.77,0,0
16,PAYMENT,16813.59,C1122307129,0.0,0.0,M1918657647,0.0,0.0,0,0
589,CASH_OUT,64304.16,C1416736325,0.0,0.0,C639766539,552395.06,616699.22,0,0
157,CASH_OUT,352948.83,C1106825670,49866.0,0.0,C424260995,0.0,352948.83,0,0
33,CASH_IN,33603.12,C1289061870,946355.56,979958.67,C784823432,548547.02,514943.9,0,0
399,PAYMENT,33164.17,C475959324,15319.0,0.0,M233364683,0.0,0.0,0,0
259,CASH_OUT,82210.82,C1856194633,121285.0,39074.18,C1399983636,882062.04,964272.86,0,0
183,CASH_OUT,253236.19,C354496547,106.0,0.0,C1511727420,5080.66,258316.85,0,0
330,CASH_OUT,29533.02,C1163650827,1351.0,0.0,C1189090889,658376.67,687909.69,0,0
239,CASH_OUT,190764.16,C1983487517,0.0,0.0,C1296954353,1552735.88,1743500.05,0,0
301,CASH_OUT,122508.45,C1890388593,124747.0,2238.55,C577674101,607861.05,730369.5,0,0
37,PAYMENT,12217.46,C1774706633,22309.5,10092.04,M1006061144,0.0,0.0,0,0
334,CASH_OUT,103554.2,C197254650,0.0,0.0,C1046922648,127571.25,231125.45,0,0
17,CASH_OUT,124666.66,C815331903,41071.0,0.0,C1046160944,3101206.87,3225873.53,0,0
7,TRANSFER,2943845.35,C1360289756,0.0,0.0,C1262822392,17993742.14,22641471.24,0,0
227,CASH_IN,249256.6,C769922841,21830.0,271086.6,C341129133,2271799.68,2022543.08,0,0
690,CASH_OUT,150544.73,C1927378114,70476.0,0.0,C633929816,620.02,151164.75,0,0
353,PAYMENT,8409.09,C702984699,31821.0,23411.91,M1203557003,0.0,0.0,0,0
19,CASH_IN,63701.98,C2107886060,326367.56,390069.54,C2082686329,299765.78,215808.49,0,0
370,PAYMENT,7281.4,C916755912,0.0,0.0,M860105412,0.0,0.0,0,0
307,CASH_OUT,16856.82,C1262999437,202814.0,185957.18,C625730496,1843768.83,1860625.66,0,0
522,CASH_OUT,110536.84,C67621198,0.0,0.0,C1367093110,386822.5,497359.34,0,0
41,CASH_OUT,272567.9,C831812267,50089.48,0.0,C1099468894,751393.54,1023961.44,0,0
276,CASH_OUT,253664.41,C1209205315,27566.0,0.0,C539961581,3137657.53,3391321.94,0,0
179,PAYMENT,2820.55,C1076900211,0.0,0.0,M1076908829,0.0,0.0,0,0
398,PAYMENT,23451.0,C953238812,407512.53,384061.53,M1986364619,0.0,0.0,0,0
203,PAYMENT,12976.99,C1615941033,121946.98,108969.99,M457673348,0.0,0.0,0,0
302,CASH_IN,232805.98,C360320223,11882398.66,12115204.64,C1394731655,12123719.18,11890913.2,0,0
308,CASH_OUT,46222.53,C1517333065,62400.0,16177.47,C111425078,8901964.49,8948187.03,0,0
43,CASH_OUT,143161.76,C691091347,151760.0,8598.24,C366554603,129110.18,2361203.75,0,0
406,CASH_OUT,67523.87,C1732093326,11880.0,0.0,C1665954122,0.0,67523.87,0,0
238,CASH_IN,62196.91,C299478778,9995490.6,10057687.51,C461066299,128690.8,66493.9,0,0
187,PAYMENT,2379.95,C1966455200,61352.0,58972.05,M219384599,0.0,0.0,0,0
39,CASH_IN,232527.51,C1067704854,7998629.31,8231156.82,C1606021520,1483395.44,1253512.53,0,0
238,PAYMENT,907.22,C92584261,0.0,0.0,M2014539154,0.0,0.0,0,0
378,CASH_IN,332328.42,C454344728,23421.0,355749.42,C1028385460,12203.41,0.0,0,0
168,CASH_IN,74068.27,C1180789415,83300.0,157368.27,C1119646109,0.0,0.0,0,0
204,CASH_OUT,119763.71,C264410179,18481.0,0.0,C1835474596,6572.0,0.0,0,0
298,CASH_OUT,2463.49,C289513919,11528.0,9064.51,C491261963,1552093.99,1554557.48,0,0
251,PAYMENT,21062.44,C2002433303,0.0,0.0,M1628379348,0.0,0.0,0,0
11,CASH_OUT,58578.45,C913128088,85283.0,26704.55,C2003747638,20983.0,79561.45,0,0
155,TRANSFER,1082483.56,C2142041756,0.0,0.0,C786007573,5567528.67,6650012.23,0,0
18,CASH_IN,203522.12,C877339625,128395.0,331917.12,C1018210791,289380.94,85858.81,0,0
327,CASH_OUT,93989.24,C1974235250,0.0,0.0,C234883670,716227.62,810216.86,0,0
163,CASH_IN,141774.87,C737127856,5250183.37,5391958.24,C1335336069,311588.0,169813.12,0,0
1,TRANSFER,181.0,C1305486145,181.0,0.0,C553264065,0.0,0.0,1,0
1,CASH_OUT,181.0,C840083671,181.0,0.0,C38997010,21182.0,0.0,1,0
1,TRANSFER,2806.0,C1420196421,2806.0,0.0,C972765878,0.0,0.0,1,0
1,CASH_OUT,2806.0,C2101527076,2806.0,0.0,C1007251739,26202.0,0.0,1,0
1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,1,0
1,CASH_OUT,416001.33,C749981943,0.0,0.0,C667346055,102.0,9291619.62,1,0
1,TRANSFER,1277212.77,C1334405552,1277212.77,0.0,C431687661,0.0,0.0,1,0
1,CASH_OUT,1277212.77,C467632528,1277212.77,0.0,C716083600,0.0,2444985.19,1,0
1,TRANSFER,35063.63,C1364127192,35063.63,0.0,C1136419747,0.0,0.0,1,0
1,CASH_OUT,35063.63,C1635772897,35063.63,0.0,C1983025922,31140.0,7550.03,1,0
1,TRANSFER,25071.46,C669700766,25071.46,0.0,C1384210339,0.0,0.0,1,0
1,CASH_OUT,25071.46,C1275464847,25071.46,0.0,C1364913072,9083.76,34155.22,1,0
1,CASH_OUT,132842.64,C13692003,4499.08,0.0,C297927961,0.0,132842.64,1,0
1,TRANSFER,235238.66,C1872047468,235238.66,0.0,C116289363,0.0,0.0,1,0
1,CASH_OUT,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1,0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1,0
2,CASH_OUT,1096187.24,C77163673,1096187.24,0.0,C644345897,0.0,1096187.24,1,0
2,TRANSFER,963532.14,C1440057381,963532.14,0.0,C268086000,0.0,0.0,1,0
2,CASH_OUT,963532.14,C430329518,963532.14,0.0,C991505714,132382.57,1095914.71,1,0
2,TRANSFER,14949.84,C140702728,14949.84,0.0,C634210724,0.0,0.0,1,0
2,CASH_OUT,14949.84,C395257482,14949.84,0.0,C1032986144,18161.79,33111.63,1,0
2,TRANSFER,18627.02,C1375503918,18627.02,0.0,C234430897,0.0,0.0,1,0
2,CASH_OUT,18627.02,C175961135,18627.02,0.0,C1711105800,147251.58,165878.6,1,0
3,TRANSFER,10539.37,C1134864869,10539.37,0.0,C118648358,0.0,0.0,1,0
3,CASH_OUT,10539.37,C1984954272,10539.37,0.0,C124540047,0.0,10539.37,1,0
3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1,0
3,CASH_OUT,22877.0,C2126545173,22877.0,0.0,C573200870,0.0,22877.0,1,0
4,TRANSFER,10000000.0,C7162498,12930418.44,2930418.44,C945327594,0.0,0.0,1,0
4,CASH_OUT,10000000.0,C351297720,10000000.0,0.0,C766681183,0.0,9941904.21,1,0
4,TRANSFER,2930418.44,C2047521920,2930418.44,0.0,C449261773,0.0,0.0,1,0
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0.0,C932583850,3616012.1,6963508.84,1,0
4,TRANSFER,169941.73,C540962910,169941.73,0.0,C2127862399,0.0,0.0,1,0
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1,0
4,TRANSFER,13707.11,C17222024,13707.11,0.0,C410033330,0.0,0.0,1,0
4,CASH_OUT,13707.11,C556223230,13707.11,0.0,C2094777811,0.0,13707.11,1,0
4,TRANSFER,86070.17,C1844941220,86070.17,0.0,C1191544932,0.0,0.0,1,0
4,CASH_OUT,86070.17,C1699873763,86070.17,0.0,C560041895,0.0,86070.17,1,0
